Learning...
Will stop when curEpoch >= 2000 or bestVal >= 0.999000
Will save the best NeuraNet in ./bestnn.txt at each improvement
Will not save GenAlg
Improvement at epoch 1: 0.666667 (in 0:0:0:0s)  
epoch 2 (in 0:0:0:0s)     
epoch 3 (in 0:0:0:0s)     
epoch 4 (in 0:0:0:0s)     
epoch 5 (in 0:0:0:0s)     
epoch 705 (in 0:0:0:4s)     
epoch 706 (in 0:0:0:4s)     
epoch 707 (in 0:0:0:4s)     
epoch 708 (in 0:0:0:4s)     
epoch 709 (in 0:0:0:4s)     
epoch 710 (in 0:0:0:4s)     
epoch 711 (in 0:0:0:4s)     
epoch 712 (in 0:0:0:4s)     
epoch 713 (in 0:0:0:4s)     
epoch 714 (in 0:0:0:4s)     
epoch 715 (in 0:0:0:4s)     
epoch 716 (in 0:0:0:4s)     
epoch 717 (in 0:0:0:4s)     
epoch 718 (in 0:0:0:4s)     
epoch 719 (in 0:0:0:4s)     
epoch 720 (in 0:0:0:4s)     
epoch 721 (in 0:0:0:4s)     
epoch 722 (in 0:0:0:4s)     
epoch 723 (in 0:0:0:4s)     
epoch 724 (in 0:0:0:4s)     
epoch 725 (in 0:0:0:4s)     
epoch 726 (in 0:0:0:4s)     
epoch 727 (in 0:0:0:4s)     
epoch 728 (in 0:0:0:4s)     
epoch 729 (in 0:0:0:4s)     
epoch 730 (in 0:0:0:4s)     
epoch 731 (in 0:0:0:4s)     
epoch 732 (in 0:0:0:4s)     
epoch 733 (in 0:0:0:4s)     
epoch 734 (in 0:0:0:4s)     
epoch 735 (in 0:0:0:4s)     
epoch 736 (in 0:0:0:4s)     
epoch 737 (in 0:0:0:4s)     
epoch 738 (in 0:0:0:4s)     
epoch 739 (in 0:0:0:4s)     
epoch 740 (in 0:0:0:4s)     
epoch 741 (in 0:0:0:4s)     
epoch 742 (in 0:0:0:4s)     
epoch 743 (in 0:0:0:4s)     
epoch 744 (in 0:0:0:4s)     
epoch 745 (in 0:0:0:4s)     
epoch 746 (in 0:0:0:4s)     
epoch 747 (in 0:0:0:4s)     
epoch 748 (in 0:0:0:4s)     
epoch 749 (in 0:0:0:4s)     
epoch 750 (in 0:0:0:4s)     
epoch 751 (in 0:0:0:4s)     
epoch 752 (in 0:0:0:4s)     
epoch 753 (in 0:0:0:4s)     
epoch 754 (in 0:0:0:4s)     
epoch 755 (in 0:0:0:4s)     
epoch 756 (in 0:0:0:4s)     
epoch 757 (in 0:0:0:4s)     
epoch 758 (in 0:0:0:4s)     
epoch 759 (in 0:0:0:4s)     
epoch 760 (in 0:0:0:4s)     
epoch 761 (in 0:0:0:4s)     
epoch 762 (in 0:0:0:4s)     
epoch 763 (in 0:0:0:4s)     
epoch 764 (in 0:0:0:4s)     
epoch 765 (in 0:0:0:4s)     
epoch 766 (in 0:0:0:4s)     
epoch 767 (in 0:0:0:4s)     
epoch 768 (in 0:0:0:4s)     
epoch 769 (in 0:0:0:4s)     
epoch 770 (in 0:0:0:4s)     
epoch 771 (in 0:0:0:4s)     
epoch 772 (in 0:0:0:4s)     
epoch 773 (in 0:0:0:4s)     
epoch 774 (in 0:0:0:4s)     
epoch 775 (in 0:0:0:4s)     
epoch 776 (in 0:0:0:4s)     
epoch 777 (in 0:0:0:4s)     
epoch 778 (in 0:0:0:4s)     
epoch 779 (in 0:0:0:4s)     
epoch 780 (in 0:0:0:4s)     
epoch 781 (in 0:0:0:4s)     
epoch 782 (in 0:0:0:4s)     
epoch 783 (in 0:0:0:4s)     
epoch 784 (in 0:0:0:4s)     
epoch 785 (in 0:0:0:4s)     
epoch 786 (in 0:0:0:4s)     
epoch 787 (in 0:0:0:4s)     
epoch 788 (in 0:0:0:4s)     
epoch 789 (in 0:0:0:4s)     
epoch 790 (in 0:0:0:4s)     
epoch 791 (in 0:0:0:4s)     
epoch 792 (in 0:0:0:4s)     
epoch 793 (in 0:0:0:4s)     
epoch 794 (in 0:0:0:4s)     
epoch 795 (in 0:0:0:4s)     
epoch 796 (in 0:0:0:4s)     
epoch 797 (in 0:0:0:4s)     
epoch 798 (in 0:0:0:4s)     
epoch 799 (in 0:0:0:4s)     
epoch 800 (in 0:0:0:4s)     
epoch 801 (in 0:0:0:4s)     
epoch 802 (in 0:0:0:4s)     
epoch 803 (in 0:0:0:4s)     
epoch 804 (in 0:0:0:4s)     
epoch 805 (in 0:0:0:4s)     
epoch 806 (in 0:0:0:4s)     
epoch 807 (in 0:0:0:4s)     
epoch 808 (in 0:0:0:4s)     
epoch 809 (in 0:0:0:4s)     
epoch 810 (in 0:0:0:4s)     
epoch 811 (in 0:0:0:4s)     
epoch 812 (in 0:0:0:4s)     
epoch 813 (in 0:0:0:4s)     
epoch 814 (in 0:0:0:4s)     
epoch 815 (in 0:0:0:4s)     
epoch 816 (in 0:0:0:4s)     
epoch 817 (in 0:0:0:4s)     
epoch 818 (in 0:0:0:4s)     
epoch 819 (in 0:0:0:4s)     
epoch 820 (in 0:0:0:4s)     
epoch 821 (in 0:0:0:4s)     
epoch 822 (in 0:0:0:4s)     
epoch 823 (in 0:0:0:4s)     
epoch 824 (in 0:0:0:4s)     
epoch 825 (in 0:0:0:4s)     
epoch 826 (in 0:0:0:4s)     
epoch 827 (in 0:0:0:4s)     
epoch 828 (in 0:0:0:4s)     
epoch 829 (in 0:0:0:4s)     
epoch 830 (in 0:0:0:4s)     
epoch 831 (in 0:0:0:4s)     
epoch 832 (in 0:0:0:4s)     
epoch 833 (in 0:0:0:4s)     
epoch 834 (in 0:0:0:4s)     
epoch 835 (in 0:0:0:4s)     
epoch 836 (in 0:0:0:4s)     
epoch 837 (in 0:0:0:4s)     
epoch 838 (in 0:0:0:4s)     
epoch 839 (in 0:0:0:4s)     
epoch 840 (in 0:0:0:4s)     
epoch 841 (in 0:0:0:4s)     
epoch 842 (in 0:0:0:4s)     
epoch 843 (in 0:0:0:4s)     
epoch 844 (in 0:0:0:4s)     
epoch 845 (in 0:0:0:4s)     
epoch 846 (in 0:0:0:4s)     
epoch 847 (in 0:0:0:4s)     
epoch 848 (in 0:0:0:4s)     
epoch 849 (in 0:0:0:4s)     
epoch 850 (in 0:0:0:4s)     
epoch 851 (in 0:0:0:4s)     
epoch 852 (in 0:0:0:4s)     
epoch 853 (in 0:0:0:4s)     
epoch 854 (in 0:0:0:4s)     
epoch 855 (in 0:0:0:4s)     
epoch 856 (in 0:0:0:4s)     
epoch 857 (in 0:0:0:4s)     
epoch 858 (in 0:0:0:4s)     
epoch 859 (in 0:0:0:4s)     
epoch 860 (in 0:0:0:4s)     
epoch 861 (in 0:0:0:4s)     
epoch 862 (in 0:0:0:4s)     
epoch 863 (in 0:0:0:4s)     
epoch 864 (in 0:0:0:4s)     
epoch 865 (in 0:0:0:4s)     
epoch 866 (in 0:0:0:4s)     
epoch 867 (in 0:0:0:4s)     
epoch 868 (in 0:0:0:4s)     
epoch 869 (in 0:0:0:4s)     
epoch 870 (in 0:0:0:4s)     
epoch 871 (in 0:0:0:4s)     
epoch 872 (in 0:0:0:4s)     
epoch 873 (in 0:0:0:4s)     
epoch 874 (in 0:0:0:4s)     
epoch 875 (in 0:0:0:4s)     
epoch 876 (in 0:0:0:4s)     
epoch 877 (in 0:0:0:4s)     
epoch 878 (in 0:0:0:4s)     
epoch 879 (in 0:0:0:4s)     
epoch 880 (in 0:0:0:4s)     
epoch 881 (in 0:0:0:4s)     
epoch 882 (in 0:0:0:4s)     
epoch 883 (in 0:0:0:4s)     
epoch 884 (in 0:0:0:4s)     
epoch 885 (in 0:0:0:4s)     
epoch 886 (in 0:0:0:4s)     
epoch 887 (in 0:0:0:4s)     
epoch 888 (in 0:0:0:4s)     
epoch 889 (in 0:0:0:4s)     
epoch 890 (in 0:0:0:4s)     
epoch 891 (in 0:0:0:4s)     
epoch 892 (in 0:0:0:4s)     
epoch 893 (in 0:0:0:4s)     
epoch 894 (in 0:0:0:5s)     
epoch 895 (in 0:0:0:5s)     
epoch 896 (in 0:0:0:5s)     
epoch 897 (in 0:0:0:5s)     
epoch 898 (in 0:0:0:5s)     
epoch 899 (in 0:0:0:5s)     
epoch 900 (in 0:0:0:5s)     
epoch 901 (in 0:0:0:5s)     
epoch 902 (in 0:0:0:5s)     
epoch 903 (in 0:0:0:5s)     
epoch 904 (in 0:0:0:5s)     
epoch 905 (in 0:0:0:5s)     
epoch 906 (in 0:0:0:5s)     
epoch 907 (in 0:0:0:5s)     
epoch 908 (in 0:0:0:5s)     
epoch 909 (in 0:0:0:5s)     
epoch 910 (in 0:0:0:5s)     
epoch 911 (in 0:0:0:5s)     
epoch 912 (in 0:0:0:5s)     
epoch 913 (in 0:0:0:5s)     
epoch 914 (in 0:0:0:5s)     
epoch 915 (in 0:0:0:5s)     
epoch 916 (in 0:0:0:5s)     
epoch 917 (in 0:0:0:5s)     
epoch 918 (in 0:0:0:5s)     
epoch 919 (in 0:0:0:5s)     
epoch 920 (in 0:0:0:5s)     
epoch 921 (in 0:0:0:5s)     
epoch 922 (in 0:0:0:5s)     
epoch 923 (in 0:0:0:5s)     
epoch 924 (in 0:0:0:5s)     
epoch 925 (in 0:0:0:5s)     
epoch 926 (in 0:0:0:5s)     
epoch 927 (in 0:0:0:5s)     
epoch 928 (in 0:0:0:5s)     
epoch 929 (in 0:0:0:5s)     
epoch 930 (in 0:0:0:5s)     
epoch 931 (in 0:0:0:5s)     
epoch 932 (in 0:0:0:5s)     
epoch 933 (in 0:0:0:5s)     
epoch 934 (in 0:0:0:5s)     
epoch 935 (in 0:0:0:5s)     
epoch 936 (in 0:0:0:5s)     
epoch 937 (in 0:0:0:5s)     
epoch 938 (in 0:0:0:5s)     
epoch 939 (in 0:0:0:5s)     
epoch 940 (in 0:0:0:5s)     
epoch 941 (in 0:0:0:5s)     
epoch 942 (in 0:0:0:5s)     
epoch 943 (in 0:0:0:5s)     
epoch 944 (in 0:0:0:5s)     
epoch 945 (in 0:0:0:5s)     
epoch 946 (in 0:0:0:5s)     
epoch 947 (in 0:0:0:5s)     
epoch 948 (in 0:0:0:5s)     
epoch 949 (in 0:0:0:5s)     
epoch 950 (in 0:0:0:5s)     
epoch 951 (in 0:0:0:5s)     
epoch 952 (in 0:0:0:5s)     
epoch 953 (in 0:0:0:5s)     
epoch 954 (in 0:0:0:5s)     
epoch 955 (in 0:0:0:5s)     
epoch 956 (in 0:0:0:5s)     
epoch 957 (in 0:0:0:5s)     
epoch 958 (in 0:0:0:5s)     
epoch 959 (in 0:0:0:5s)     
epoch 960 (in 0:0:0:5s)     
epoch 961 (in 0:0:0:5s)     
epoch 962 (in 0:0:0:5s)     
epoch 963 (in 0:0:0:5s)     
epoch 964 (in 0:0:0:5s)     
epoch 965 (in 0:0:0:5s)     
epoch 966 (in 0:0:0:5s)     
epoch 967 (in 0:0:0:5s)     
epoch 968 (in 0:0:0:5s)     
epoch 969 (in 0:0:0:5s)     
epoch 970 (in 0:0:0:5s)     
epoch 971 (in 0:0:0:5s)     
epoch 972 (in 0:0:0:5s)     
epoch 973 (in 0:0:0:5s)     
epoch 974 (in 0:0:0:5s)     
epoch 975 (in 0:0:0:5s)     
epoch 976 (in 0:0:0:5s)     
epoch 977 (in 0:0:0:5s)     
epoch 978 (in 0:0:0:5s)     
epoch 979 (in 0:0:0:5s)     
epoch 980 (in 0:0:0:5s)     
epoch 981 (in 0:0:0:5s)     
epoch 982 (in 0:0:0:5s)     
epoch 983 (in 0:0:0:5s)     
epoch 984 (in 0:0:0:5s)     
epoch 985 (in 0:0:0:5s)     
epoch 986 (in 0:0:0:5s)     
epoch 987 (in 0:0:0:5s)     
epoch 988 (in 0:0:0:5s)     
epoch 989 (in 0:0:0:5s)     
epoch 990 (in 0:0:0:5s)     
epoch 991 (in 0:0:0:5s)     
epoch 992 (in 0:0:0:5s)     
epoch 993 (in 0:0:0:5s)     
epoch 994 (in 0:0:0:5s)     
epoch 995 (in 0:0:0:5s)     
epoch 996 (in 0:0:0:5s)     
epoch 997 (in 0:0:0:5s)     
epoch 998 (in 0:0:0:5s)     
epoch 999 (in 0:0:0:5s)     
epoch 1000 (in 0:0:0:5s)     
epoch 1001 (in 0:0:0:5s)     
epoch 1002 (in 0:0:0:5s)     
epoch 1003 (in 0:0:0:5s)     
epoch 1004 (in 0:0:0:5s)     
epoch 1005 (in 0:0:0:5s)     
epoch 1006 (in 0:0:0:5s)     
epoch 1007 (in 0:0:0:5s)     
epoch 1008 (in 0:0:0:5s)     
epoch 1009 (in 0:0:0:5s)     
epoch 1010 (in 0:0:0:5s)     
epoch 1011 (in 0:0:0:5s)     
epoch 1012 (in 0:0:0:5s)     
epoch 1013 (in 0:0:0:5s)     
epoch 1014 (in 0:0:0:5s)     
epoch 1015 (in 0:0:0:5s)     
epoch 1016 (in 0:0:0:5s)     
epoch 1017 (in 0:0:0:5s)     
epoch 1018 (in 0:0:0:5s)     
epoch 1019 (in 0:0:0:5s)     
epoch 1020 (in 0:0:0:5s)     
epoch 1021 (in 0:0:0:5s)     
epoch 1022 (in 0:0:0:5s)     
epoch 1023 (in 0:0:0:5s)     
epoch 1024 (in 0:0:0:5s)     
epoch 1025 (in 0:0:0:5s)     
epoch 1026 (in 0:0:0:5s)     
epoch 1027 (in 0:0:0:5s)     
epoch 1028 (in 0:0:0:5s)     
epoch 1029 (in 0:0:0:5s)     
epoch 1030 (in 0:0:0:5s)     
epoch 1031 (in 0:0:0:5s)     
epoch 1032 (in 0:0:0:5s)     
epoch 1033 (in 0:0:0:5s)     
epoch 1034 (in 0:0:0:5s)     
epoch 1035 (in 0:0:0:5s)     
epoch 1036 (in 0:0:0:5s)     
epoch 1037 (in 0:0:0:5s)     
epoch 1038 (in 0:0:0:5s)     
epoch 1039 (in 0:0:0:5s)     
epoch 1040 (in 0:0:0:5s)     
epoch 1041 (in 0:0:0:5s)     
epoch 1042 (in 0:0:0:5s)     
epoch 1043 (in 0:0:0:5s)     
epoch 1044 (in 0:0:0:5s)     
epoch 1045 (in 0:0:0:5s)     
epoch 1046 (in 0:0:0:5s)     
epoch 1047 (in 0:0:0:5s)     
epoch 1048 (in 0:0:0:5s)     
epoch 1049 (in 0:0:0:5s)     
epoch 1050 (in 0:0:0:5s)     
epoch 1051 (in 0:0:0:5s)     
epoch 1052 (in 0:0:0:5s)     
epoch 1053 (in 0:0:0:5s)     
epoch 1054 (in 0:0:0:5s)     
epoch 1055 (in 0:0:0:5s)     
epoch 1056 (in 0:0:0:5s)     
epoch 1057 (in 0:0:0:5s)     
epoch 1058 (in 0:0:0:5s)     
epoch 1059 (in 0:0:0:5s)     
epoch 1060 (in 0:0:0:5s)     
epoch 1061 (in 0:0:0:5s)     
epoch 1062 (in 0:0:0:5s)     
epoch 1063 (in 0:0:0:5s)     
epoch 1064 (in 0:0:0:5s)     
epoch 1065 (in 0:0:0:5s)     
epoch 1066 (in 0:0:0:5s)     
epoch 1067 (in 0:0:0:5s)     
epoch 1068 (in 0:0:0:5s)     
epoch 1069 (in 0:0:0:5s)     
epoch 1070 (in 0:0:0:5s)     
epoch 1071 (in 0:0:0:5s)     
epoch 1072 (in 0:0:0:5s)     
epoch 1073 (in 0:0:0:5s)     
epoch 1074 (in 0:0:0:5s)     
epoch 1075 (in 0:0:0:5s)     
epoch 1076 (in 0:0:0:5s)     
epoch 1077 (in 0:0:0:5s)     
epoch 1078 (in 0:0:0:5s)     
epoch 1079 (in 0:0:0:5s)     
epoch 1080 (in 0:0:0:5s)     
epoch 1081 (in 0:0:0:5s)     
epoch 1082 (in 0:0:0:5s)     
epoch 1083 (in 0:0:0:5s)     
epoch 1084 (in 0:0:0:5s)     
epoch 1085 (in 0:0:0:5s)     
epoch 1086 (in 0:0:0:5s)     
epoch 1087 (in 0:0:0:5s)     
epoch 1088 (in 0:0:0:5s)     
epoch 1089 (in 0:0:0:5s)     
epoch 1090 (in 0:0:0:5s)     
epoch 1091 (in 0:0:0:5s)     
epoch 1092 (in 0:0:0:5s)     
epoch 1093 (in 0:0:0:5s)     
epoch 1094 (in 0:0:0:5s)     
epoch 1095 (in 0:0:0:5s)     
epoch 1096 (in 0:0:0:5s)     
epoch 1097 (in 0:0:0:5s)     
epoch 1098 (in 0:0:0:5s)     
epoch 1099 (in 0:0:0:6s)     
epoch 1100 (in 0:0:0:6s)     
epoch 1101 (in 0:0:0:6s)     
epoch 1102 (in 0:0:0:6s)     
epoch 1103 (in 0:0:0:6s)     
epoch 1104 (in 0:0:0:6s)     
epoch 1105 (in 0:0:0:6s)     
epoch 1106 (in 0:0:0:6s)     
epoch 1107 (in 0:0:0:6s)     
epoch 1108 (in 0:0:0:6s)     
epoch 1109 (in 0:0:0:6s)     
epoch 1110 (in 0:0:0:6s)     
epoch 1111 (in 0:0:0:6s)     
epoch 1112 (in 0:0:0:6s)     
epoch 1113 (in 0:0:0:6s)     
epoch 1114 (in 0:0:0:6s)     
epoch 1115 (in 0:0:0:6s)     
epoch 1116 (in 0:0:0:6s)     
epoch 1117 (in 0:0:0:6s)     
epoch 1118 (in 0:0:0:6s)     
epoch 1119 (in 0:0:0:6s)     
epoch 1120 (in 0:0:0:6s)     
epoch 1121 (in 0:0:0:6s)     
epoch 1122 (in 0:0:0:6s)     
epoch 1123 (in 0:0:0:6s)     
epoch 1124 (in 0:0:0:6s)     
epoch 1125 (in 0:0:0:6s)     
epoch 1126 (in 0:0:0:6s)     
epoch 1127 (in 0:0:0:6s)     
epoch 1128 (in 0:0:0:6s)     
epoch 1129 (in 0:0:0:6s)     
epoch 1130 (in 0:0:0:6s)     
epoch 1131 (in 0:0:0:6s)     
epoch 1132 (in 0:0:0:6s)     
epoch 1133 (in 0:0:0:6s)     
epoch 1134 (in 0:0:0:6s)     
epoch 1135 (in 0:0:0:6s)     
epoch 1136 (in 0:0:0:6s)     
epoch 1137 (in 0:0:0:6s)     
epoch 1138 (in 0:0:0:6s)     
epoch 1139 (in 0:0:0:6s)     
epoch 1140 (in 0:0:0:6s)     
epoch 1141 (in 0:0:0:6s)     
epoch 1142 (in 0:0:0:6s)     
epoch 1143 (in 0:0:0:6s)     
epoch 1144 (in 0:0:0:6s)     
epoch 1145 (in 0:0:0:6s)     
epoch 1146 (in 0:0:0:6s)     
epoch 1147 (in 0:0:0:6s)     
epoch 1148 (in 0:0:0:6s)     
epoch 1149 (in 0:0:0:6s)     
epoch 1150 (in 0:0:0:6s)     
epoch 1151 (in 0:0:0:6s)     
epoch 1152 (in 0:0:0:6s)     
epoch 1153 (in 0:0:0:6s)     
epoch 1154 (in 0:0:0:6s)     
epoch 1155 (in 0:0:0:6s)     
epoch 1156 (in 0:0:0:6s)     
epoch 1157 (in 0:0:0:6s)     
epoch 1158 (in 0:0:0:6s)     
epoch 1159 (in 0:0:0:6s)     
epoch 1160 (in 0:0:0:6s)     
epoch 1161 (in 0:0:0:6s)     
epoch 1162 (in 0:0:0:6s)     
epoch 1163 (in 0:0:0:6s)     
epoch 1164 (in 0:0:0:6s)     
epoch 1165 (in 0:0:0:6s)     
epoch 1166 (in 0:0:0:6s)     
epoch 1167 (in 0:0:0:6s)     
epoch 1168 (in 0:0:0:6s)     
epoch 1169 (in 0:0:0:6s)     
epoch 1170 (in 0:0:0:6s)     
epoch 1171 (in 0:0:0:6s)     
epoch 1172 (in 0:0:0:6s)     
epoch 1173 (in 0:0:0:6s)     
epoch 1174 (in 0:0:0:6s)     
epoch 1175 (in 0:0:0:6s)     
epoch 1176 (in 0:0:0:6s)     
epoch 1177 (in 0:0:0:6s)     
epoch 1178 (in 0:0:0:6s)     
epoch 1179 (in 0:0:0:6s)     
epoch 1180 (in 0:0:0:6s)     
epoch 1181 (in 0:0:0:6s)     
epoch 1182 (in 0:0:0:6s)     
epoch 1183 (in 0:0:0:6s)     
epoch 1184 (in 0:0:0:6s)     
epoch 1185 (in 0:0:0:6s)     
epoch 1186 (in 0:0:0:6s)     
epoch 1187 (in 0:0:0:6s)     
epoch 1188 (in 0:0:0:6s)     
epoch 1189 (in 0:0:0:6s)     
epoch 1190 (in 0:0:0:6s)     
epoch 1191 (in 0:0:0:6s)     
epoch 1192 (in 0:0:0:6s)     
epoch 1193 (in 0:0:0:6s)     
epoch 1194 (in 0:0:0:6s)     
epoch 1195 (in 0:0:0:6s)     
epoch 1196 (in 0:0:0:6s)     
epoch 1197 (in 0:0:0:6s)     
epoch 1198 (in 0:0:0:6s)     
epoch 1199 (in 0:0:0:6s)     
epoch 1200 (in 0:0:0:6s)     
epoch 1201 (in 0:0:0:6s)     
epoch 1202 (in 0:0:0:6s)     
epoch 1203 (in 0:0:0:6s)     
epoch 1204 (in 0:0:0:6s)     
epoch 1205 (in 0:0:0:6s)     
epoch 1206 (in 0:0:0:6s)     
epoch 1207 (in 0:0:0:6s)     
epoch 1208 (in 0:0:0:6s)     
epoch 1209 (in 0:0:0:6s)     
epoch 1210 (in 0:0:0:6s)     
epoch 1211 (in 0:0:0:6s)     
epoch 1212 (in 0:0:0:6s)     
epoch 1213 (in 0:0:0:6s)     
epoch 1214 (in 0:0:0:6s)     
epoch 1215 (in 0:0:0:6s)     
epoch 1216 (in 0:0:0:6s)     
epoch 1217 (in 0:0:0:6s)     
epoch 1218 (in 0:0:0:6s)     
epoch 1219 (in 0:0:0:6s)     
epoch 1220 (in 0:0:0:6s)     
epoch 1221 (in 0:0:0:6s)     
epoch 1222 (in 0:0:0:6s)     
epoch 1223 (in 0:0:0:6s)     
epoch 1224 (in 0:0:0:6s)     
epoch 1225 (in 0:0:0:6s)     
epoch 1226 (in 0:0:0:6s)     
epoch 1227 (in 0:0:0:6s)     
epoch 1228 (in 0:0:0:6s)     
epoch 1229 (in 0:0:0:6s)     
epoch 1230 (in 0:0:0:6s)     
epoch 1231 (in 0:0:0:6s)     
epoch 1232 (in 0:0:0:6s)     
epoch 1233 (in 0:0:0:6s)     
epoch 1234 (in 0:0:0:6s)     
epoch 1235 (in 0:0:0:6s)     
epoch 1236 (in 0:0:0:6s)     
epoch 1237 (in 0:0:0:6s)     
epoch 1238 (in 0:0:0:6s)     
epoch 1239 (in 0:0:0:6s)     
epoch 1240 (in 0:0:0:6s)     
epoch 1241 (in 0:0:0:6s)     
epoch 1242 (in 0:0:0:6s)     
epoch 1243 (in 0:0:0:6s)     
epoch 1244 (in 0:0:0:6s)     
epoch 1245 (in 0:0:0:6s)     
epoch 1246 (in 0:0:0:6s)     
epoch 1247 (in 0:0:0:6s)     
epoch 1248 (in 0:0:0:6s)     
epoch 1249 (in 0:0:0:6s)     
epoch 1250 (in 0:0:0:6s)     
epoch 1251 (in 0:0:0:6s)     
epoch 1252 (in 0:0:0:6s)     
epoch 1253 (in 0:0:0:6s)     
epoch 1254 (in 0:0:0:6s)     
epoch 1255 (in 0:0:0:6s)     
epoch 1256 (in 0:0:0:6s)     
epoch 1257 (in 0:0:0:6s)     
epoch 1258 (in 0:0:0:6s)     
epoch 1259 (in 0:0:0:6s)     
epoch 1260 (in 0:0:0:6s)     
epoch 1261 (in 0:0:0:6s)     
epoch 1262 (in 0:0:0:6s)     
epoch 1263 (in 0:0:0:6s)     
epoch 1264 (in 0:0:0:6s)     
epoch 1265 (in 0:0:0:6s)     
epoch 1266 (in 0:0:0:6s)     
epoch 1267 (in 0:0:0:6s)     
epoch 1268 (in 0:0:0:6s)     
epoch 1269 (in 0:0:0:6s)     
epoch 1270 (in 0:0:0:6s)     
epoch 1271 (in 0:0:0:6s)     
epoch 1272 (in 0:0:0:6s)     
epoch 1273 (in 0:0:0:6s)     
epoch 1274 (in 0:0:0:6s)     
epoch 1275 (in 0:0:0:6s)     
epoch 1276 (in 0:0:0:6s)     
epoch 1277 (in 0:0:0:6s)     
epoch 1278 (in 0:0:0:6s)     
epoch 1279 (in 0:0:0:6s)     
epoch 1280 (in 0:0:0:6s)     
epoch 1281 (in 0:0:0:6s)     
epoch 1282 (in 0:0:0:6s)     
epoch 1283 (in 0:0:0:6s)     
epoch 1284 (in 0:0:0:6s)     
epoch 1285 (in 0:0:0:6s)     
epoch 1286 (in 0:0:0:6s)     
epoch 1287 (in 0:0:0:6s)     
epoch 1288 (in 0:0:0:6s)     
epoch 1289 (in 0:0:0:6s)     
epoch 1290 (in 0:0:0:6s)     
epoch 1291 (in 0:0:0:6s)     
epoch 1292 (in 0:0:0:6s)     
epoch 1293 (in 0:0:0:6s)     
epoch 1294 (in 0:0:0:6s)     
epoch 1295 (in 0:0:0:6s)     
epoch 1296 (in 0:0:0:7s)     
epoch 1297 (in 0:0:0:7s)     
epoch 1298 (in 0:0:0:7s)     
epoch 1299 (in 0:0:0:7s)     
epoch 1300 (in 0:0:0:7s)     
epoch 1301 (in 0:0:0:7s)     
epoch 1302 (in 0:0:0:7s)     
epoch 1303 (in 0:0:0:7s)     
epoch 1304 (in 0:0:0:7s)     
epoch 1305 (in 0:0:0:7s)     
epoch 1306 (in 0:0:0:7s)     
epoch 1307 (in 0:0:0:7s)     
epoch 1308 (in 0:0:0:7s)     
epoch 1309 (in 0:0:0:7s)     
epoch 1310 (in 0:0:0:7s)     
epoch 1311 (in 0:0:0:7s)     
epoch 1312 (in 0:0:0:7s)     
epoch 1313 (in 0:0:0:7s)     
epoch 1314 (in 0:0:0:7s)     
epoch 1315 (in 0:0:0:7s)     
epoch 1316 (in 0:0:0:7s)     
epoch 1317 (in 0:0:0:7s)     
epoch 1318 (in 0:0:0:7s)     
epoch 1319 (in 0:0:0:7s)     
epoch 1320 (in 0:0:0:7s)     
epoch 1321 (in 0:0:0:7s)     
epoch 1322 (in 0:0:0:7s)     
epoch 1323 (in 0:0:0:7s)     
epoch 1324 (in 0:0:0:7s)     
epoch 1325 (in 0:0:0:7s)     
epoch 1326 (in 0:0:0:7s)     
epoch 1327 (in 0:0:0:7s)     
epoch 1328 (in 0:0:0:7s)     
epoch 1329 (in 0:0:0:7s)     
epoch 1330 (in 0:0:0:7s)     
epoch 1331 (in 0:0:0:7s)     
epoch 1332 (in 0:0:0:7s)     
epoch 1333 (in 0:0:0:7s)     
epoch 1334 (in 0:0:0:7s)     
epoch 1335 (in 0:0:0:7s)     
epoch 1336 (in 0:0:0:7s)     
epoch 1337 (in 0:0:0:7s)     
epoch 1338 (in 0:0:0:7s)     
epoch 1339 (in 0:0:0:7s)     
epoch 1340 (in 0:0:0:7s)     
epoch 1341 (in 0:0:0:7s)     
epoch 1342 (in 0:0:0:7s)     
epoch 1343 (in 0:0:0:7s)     
epoch 1344 (in 0:0:0:7s)     
epoch 1345 (in 0:0:0:7s)     
epoch 1346 (in 0:0:0:7s)     
epoch 1347 (in 0:0:0:7s)     
epoch 1348 (in 0:0:0:7s)     
epoch 1349 (in 0:0:0:7s)     
epoch 1350 (in 0:0:0:7s)     
epoch 1351 (in 0:0:0:7s)     
epoch 1352 (in 0:0:0:7s)     
epoch 1353 (in 0:0:0:7s)     
epoch 1354 (in 0:0:0:7s)     
epoch 1355 (in 0:0:0:7s)     
epoch 1356 (in 0:0:0:7s)     
epoch 1357 (in 0:0:0:7s)     
epoch 1358 (in 0:0:0:7s)     
epoch 1359 (in 0:0:0:7s)     
epoch 1360 (in 0:0:0:7s)     
epoch 1361 (in 0:0:0:7s)     
epoch 1362 (in 0:0:0:7s)     
epoch 1363 (in 0:0:0:7s)     
epoch 1364 (in 0:0:0:7s)     
epoch 1365 (in 0:0:0:7s)     
epoch 1366 (in 0:0:0:7s)     
epoch 1367 (in 0:0:0:7s)     
epoch 1368 (in 0:0:0:7s)     
epoch 1369 (in 0:0:0:7s)     
epoch 1370 (in 0:0:0:7s)     
epoch 1371 (in 0:0:0:7s)     
epoch 1372 (in 0:0:0:7s)     
epoch 1373 (in 0:0:0:7s)     
epoch 1374 (in 0:0:0:7s)     
epoch 1375 (in 0:0:0:7s)     
epoch 1376 (in 0:0:0:7s)     
